filename	size	churn	minor	major	total	ownership	bugs
test/pixelcopy_test.py	121.0	968.0	0.0	3.0	3.0	0.5	0
docs/reST/filepaths.rst	33.0	0.0	0.0	3.0	3.0	0.5	0
test/run_tests__tests/print_stderr/fake_4_test.py	67.0	536.0	0.0	3.0	3.0	0.5	0
src/_freetype.c	807.0	6778.0	0.0	3.0	3.0	0.6363636363636364	0
examples/midi.py	0.0	0.0	0.0	3.0	3.0	0.5	0
test/key_test.py	589.0	4854.0	0.0	3.0	3.0	0.6363636363636364	0
Setup_Win_Common.in	1.0	8.0	0.0	3.0	3.0	0.5	0
test/freetype_tags.py	1072.0	8610.0	0.0	3.0	3.0	0.5833333333333334	0
docs/reST/ref/locals.rst	37.0	354.0	0.0	3.0	3.0	0.5833333333333334	0
run_tests.py	59.0	0.0	0.0	3.0	3.0	0.5	0
MANIFEST.in	93.0	780.0	0.0	3.0	3.0	0.5833333333333334	0
lib/_numpysurfarray.py	13.0	104.0	0.0	3.0	3.0	0.5	0
src/mask.h	265.0	2357.0	0.0	3.0	3.0	0.5	2
src/doc/image_doc.h	1.0	8.0	0.0	3.0	3.0	0.5	0
test/run_tests__tests/all_ok/fake_5_test.py	140.0	1127.0	0.0	3.0	3.0	0.5555555555555556	0
test/run_tests__tests/all_ok/fake_3_test.py	49.0	392.0	0.0	3.0	3.0	0.5	0
docs/reST/ref/pygame.rst	226.0	1808.0	0.0	3.0	3.0	0.5	0
src/_camera.c	14.0	0.0	0.0	3.0	3.0	0.5	0
manylinux-build/docker_base/fluidsynth/fluidsynth.sha512	27.0	216.0	0.0	3.0	3.0	0.5	0
manylinux-build/docker_base/sdl_libs/build-sdl-libs.sh	59.0	472.0	0.0	3.0	3.0	0.5	0
docs/reST/ref/time.rst	168.0	1344.0	0.0	3.0	3.0	0.5	0
configtest/test_msys.py	1.0	8.0	0.0	3.0	3.0	0.5	0
test/math_test.py	678.0	5512.0	0.0	3.0	3.0	0.5833333333333334	0
examples/data/arraydemo.bmp	193.0	1544.0	0.0	3.0	3.0	0.5	0
symbian/lib/event.py	415.0	3672.0	0.0	3.0	3.0	0.5555555555555556	1
configtest/testdir/include/libpng12/png.h	92.0	1012.0	0.0	3.0	3.0	0.5	0
lib/sysfont.py	29.0	62.0	0.0	2.0	2.0	0.75	0
test/run_tests__tests/incomplete_todo/fake_3_test.py	76.0	608.0	0.0	3.0	3.0	0.5	0
test/run_tests__tests/all_ok/zero_tests_test.py	1.0	0.0	0.0	3.0	3.0	0.5	0
src/scale_mmx64.c	13.0	104.0	0.0	3.0	3.0	0.5	0
docs/pygame_tiny.gif	1.0	8.0	0.0	3.0	3.0	0.5	0
test/cursors_test.py	234.0	1900.0	0.0	3.0	3.0	0.5833333333333334	0
examples/macosx/aliens_app_example/English.lproj/MainMenu.nib/_MainMenu_EOArchive_English.java	1054.0	8802.0	0.0	3.0	3.0	0.6153846153846154	0
symbian/lib/display.py	2463.0	20617.0	0.0	3.0	3.0	0.6428571428571429	0
symbian/lib/base.py	1145.0	0.0	0.0	3.0	3.0	0.5	0
docs/reST/ref/code_examples/draw_module_example.py	2.0	16.0	0.0	3.0	3.0	0.5	0
test/util/build_page/libs/build_client/config/build_py25_exe.template	103.0	865.0	0.0	3.0	3.0	0.5555555555555556	0
test/run_tests__tests/print_stdout/fake_4_test.py	35.0	280.0	0.0	3.0	3.0	0.5	0
symbian/app/launcher/pygame_launcher.py	132.0	290.0	0.0	2.0	2.0	0.8	0
test/image__save_gl_surface_test.py	29.0	232.0	0.0	3.0	3.0	0.5	0
test/fixtures/fonts/PyGameMono-18-75dpi.bdf	0.0	0.0	0.0	3.0	3.0	0.5	0
test/font_tags.py	213.0	0.0	0.0	3.0	3.0	0.5	0
src/rotozoom.c	174.0	0.0	0.0	3.0	3.0	0.5555555555555556	0
config.py	1.0	8.0	0.0	3.0	3.0	0.5	0
test/test_utils/endian.py	14.0	88.0	0.0	3.0	3.0	0.5	0
src/constants.c	290.0	3279.0	0.0	3.0	3.0	0.6666666666666666	0
test/run_tests__tests/infinite_loop/fake_1_test.py	152.0	1216.0	0.0	3.0	3.0	0.5	0
src/joystick.c	733.0	6440.0	0.0	3.0	3.0	0.6363636363636364	1
symbian/app/pygame_main.py	1193.0	9636.0	0.0	3.0	3.0	0.5555555555555556	0
docs/LGPL	21.0	33.0	0.0	1.0	1.0	1.0	0
appveyor/README.rst	2878.0	23586.0	0.0	3.0	3.0	0.6428571428571429	0
test/camera_test.py	99.0	792.0	0.0	3.0	3.0	0.5	0
examples/data/oldplayer.gif	28.0	0.0	0.0	3.0	3.0	0.5	0
test/util/build_page/libs/pywebsite/escape.py	38.0	370.0	0.0	3.0	3.0	0.5833333333333334	0
examples/camera.py	73.0	584.0	0.0	3.0	3.0	0.5	0
src/surface.h	38.0	304.0	0.0	3.0	3.0	0.5	0
examples/data/background.gif	259.0	2072.0	0.0	3.0	3.0	0.5	0
test/mouse_test.py	2.0	16.0	0.0	3.0	3.0	0.5	0
lib/sndarray.py	262.0	2468.0	0.0	3.0	3.0	0.5454545454545454	0
docs/reST/ref/camera.rst	38.0	370.0	0.0	3.0	3.0	0.5833333333333334	0
src/rect.c	169.0	1352.0	0.0	3.0	3.0	0.5	0
test/run_tests__tests/timeout/sleep_test.py	155.0	1255.0	0.0	3.0	3.0	0.5555555555555556	0
test/run_tests__tests/incomplete/fake_2_test.py	62.0	496.0	0.0	3.0	3.0	0.5	0
lib/camera.py	24.0	192.0	0.0	3.0	3.0	0.5	0
manylinux-build/docker_base/libwebp/webp.sha512	1.0	8.0	0.0	3.0	3.0	0.5	0
src/newbuffer.c	1.0	8.0	0.0	3.0	3.0	0.5	0
test/joystick_test.py	187.0	1626.0	0.0	3.0	3.0	0.6363636363636364	0
test/rect_test.py	445.0	3578.0	0.0	3.0	3.0	0.6153846153846154	0
docs/reST/ref/music.rst	706.0	5648.0	0.0	3.0	3.0	0.5	0
src/cdrom.c	1.0	8.0	0.0	3.0	3.0	0.5	0
src/image.c	1.0	2.0	0.0	2.0	2.0	0.5	0
configtest/readme.txt	196.0	1597.0	0.0	3.0	3.0	0.5	0
src/event.c	2502.0	16479.0	0.0	3.0	3.0	0.5	0
lib/cursors.py	51.0	408.0	0.0	3.0	3.0	0.5	0
LGPL	847.0	6853.0	0.0	3.0	3.0	0.5555555555555556	0
configtest/testdir/libpng-1.2.32/lib/libpng13.dll	1510.0	0.0	0.0	3.0	3.0	0.5	0
test/fixtures/fonts/PyGameMono-18-100dpi.bdf	1.0	8.0	0.0	3.0	3.0	0.5	0
test/fastevent_test.py	704.0	5678.0	0.0	3.0	3.0	0.6363636363636364	0
examples/data/city.png	15.0	30.0	0.0	2.0	2.0	0.5	0
examples/macosx/macfont.py	17.0	136.0	0.0	3.0	3.0	0.5	0
symbian/lib/time.py	82.0	656.0	0.0	3.0	3.0	0.5	0
docs/reST/ref/cursors.rst	61.0	488.0	0.0	3.0	3.0	0.5	0
src/doc/font_doc.h	38.0	351.0	0.0	3.0	3.0	0.5833333333333334	0
docs/reST/ref/color.rst	144.0	0.0	0.0	3.0	3.0	0.5555555555555556	0
test/surfarray_tags.py	1.0	8.0	0.0	3.0	3.0	0.5	0
src/mouse.c	123.0	984.0	0.0	3.0	3.0	0.5	0
configtest/testdir/tiff-3.8.2/Release/libtiff.dll	91.0	728.0	0.0	3.0	3.0	0.5	0
symbian/lib/imageext.py	1.0	8.0	0.0	3.0	3.0	0.5	0
examples/macosx/aliens_app_example/setup.py	336.0	2688.0	0.0	3.0	3.0	0.5	0
examples/data/house_lo.mp3	4.0	32.0	0.0	3.0	3.0	0.5	0
test/threads_test.py	1.0	8.0	0.0	3.0	3.0	0.5	0
symbian/lib/surflock.py	14.0	112.0	0.0	3.0	3.0	0.5	0
symbian/SConscript.sft2.py	22.0	176.0	0.0	3.0	3.0	0.5	0
test/run_tests__tests/timeout/__init__.py	91.0	728.0	0.0	3.0	3.0	0.5	0
src/doc/gfxdraw_doc.h	2365.0	20291.0	0.0	3.0	3.0	0.6428571428571429	0
docs/ref/docscomments.json	13.0	0.0	0.0	3.0	3.0	0.5555555555555556	0
test/run_tests__tests/failures1/fake_4_test.py	822.0	6576.0	0.0	3.0	3.0	0.5	0
symbian/common/logmanutils.h	421.0	0.0	0.0	3.0	3.0	0.5	0
test/run_tests__tests/__init__.py	141.0	1128.0	0.0	3.0	3.0	0.5	0
test/run_tests__tests/failures1/fake_3_test.py	81.0	648.0	0.0	3.0	3.0	0.5	0
test/run_tests__tests/run_tests__test.py	181.0	1448.0	0.0	3.0	3.0	0.5	0
src/base.c	1.0	8.0	0.0	3.0	3.0	0.5	0
docs/reST/conf.py	217.0	1794.0	0.0	3.0	3.0	0.5833333333333334	0
symbian/app/pygame.hrh	684.0	5472.0	0.0	3.0	3.0	0.5	0
test/ftfont_test.py	112.0	942.0	0.0	3.0	3.0	0.5833333333333334	0
symbian/lib/color.py	56.0	448.0	0.0	3.0	3.0	0.5	0
trackmod/module.py	91.0	1098.0	0.0	3.0	3.0	0.5833333333333334	0
symbian/SConscript.pygame.py	2.0	16.0	0.0	3.0	3.0	0.5	0
.travis_osx_after_success.sh	55.0	440.0	0.0	3.0	3.0	0.5	0
appveyor/install.ps1	6.0	0.0	0.0	3.0	3.0	0.5	0
docs/reST/_static/tooltip.css	146.0	1198.0	0.0	3.0	3.0	0.5555555555555556	0
docs/reST/ref/cdrom.rst	271.0	2170.0	0.0	3.0	3.0	0.5555555555555556	0
test/util/build_page/libs/build_client/multi_part.py	0.0	0.0	0.0	3.0	3.0	0.5	0
configtest/test-sdl-config	485.0	4047.0	0.0	3.0	3.0	0.6153846153846154	1
src/overlay.c	15.0	45.0	0.0	1.0	1.0	1.0	0
configtest/testdir/bin/libogg-0.dll	77.0	616.0	0.0	3.0	3.0	0.5	0
test/run_tests__tests/everything/__init__.py	12.0	96.0	0.0	3.0	3.0	0.5	0
test/image_test.py	7.0	56.0	0.0	3.0	3.0	0.5	0
src/font.c	156.0	1463.0	0.0	3.0	3.0	0.5555555555555556	0
lib/pygame_icon.bmp	23.0	184.0	0.0	3.0	3.0	0.5	0
src/doc/camera_doc.h	155.0	1240.0	0.0	3.0	3.0	0.5	0
src/draw.c	64.0	512.0	0.0	3.0	3.0	0.5	0
test/fixtures/xbm_cursors/white_sizing_mask.xbm	9.0	72.0	0.0	3.0	3.0	0.5	0
test/util/build_page/results/.htaccess	356.0	2854.0	0.0	3.0	3.0	0.5555555555555556	0
examples/data/house_lo.ogg	0.0	0.0	0.0	3.0	3.0	0.5	0
lib/surfarray.py	445.0	3544.0	0.0	3.0	3.0	0.5	0
test/run_tests__tests/print_stderr/fake_3_test.py	25.0	200.0	0.0	3.0	3.0	0.5	0
examples/arraydemo.py	50.0	400.0	0.0	3.0	3.0	0.5	0
test/imageext_tags.py	64.0	0.0	0.0	3.0	3.0	0.5	0
configtest/testdir/bin/libpng12-0.dll	133.0	1104.0	0.0	3.0	3.0	0.5	0
docs/reST/ref/font.rst	178.0	1424.0	0.0	3.0	3.0	0.5	0
src/scrap_mac.c	38.0	370.0	0.0	3.0	3.0	0.5833333333333334	0
symbian/lib/key.py	38.0	370.0	0.0	3.0	3.0	0.5833333333333334	0
trackmod/namereg.py	228.0	1834.0	0.0	3.0	3.0	0.5555555555555556	0
src/doc/locals_doc.h	185.0	1602.0	0.0	3.0	3.0	0.5625	0
test/util/build_page/libs/build_client/test_fixtures/BUILD_LINK_FAILED	19.0	152.0	0.0	3.0	3.0	0.5	0
configtest/testdir/lib/SDL_mixer.dll	1.0	2.0	0.0	2.0	2.0	0.5	0
test/util/build_page/libs/build_client/test_fixtures/BUILD_SUCCESSFUL	272.0	2176.0	0.0	3.0	3.0	0.5	0
src/pgarrinter.h	164.0	1317.0	0.0	3.0	3.0	0.6363636363636364	0
test/run_tests__tests/exclude/fake_2_test.py	1.0	8.0	0.0	3.0	3.0	0.5	0
src/scale_mmx64_msvc.c	62.0	102.0	0.0	2.0	2.0	0.6666666666666666	0
test/__init__.py	309.0	2490.0	0.0	3.0	3.0	0.6153846153846154	0
test/util/build_page/results/results.css	151.0	1216.0	0.0	3.0	3.0	0.5	0
setmods	7.0	56.0	0.0	3.0	3.0	0.5	0
src/doc/examples_doc.h	38.0	370.0	0.0	3.0	3.0	0.5833333333333334	0
test/display_test.py	325.0	2600.0	0.0	3.0	3.0	0.5	0
test/util/build_page/libs/build_client/test_fixtures/BUILD_FAILED_UNPARSEABLE	1.0	8.0	0.0	3.0	3.0	0.5	0
test/test_utils/buftools.py	1608.0	12372.0	0.0	3.0	3.0	0.6	0
test/gfxdraw_test.py	78.0	624.0	0.0	3.0	3.0	0.5	0
symbian/app/launcher/logo.jpg	541.0	0.0	0.0	3.0	3.0	0.5	0
test/test_utils/__init__.py	4.0	0.0	0.0	3.0	3.0	0.5555555555555556	0
distutils_mods.py	492.0	4436.0	0.0	3.0	3.0	0.5833333333333334	0
test/util/build_page/libs/build_client/mocks.py	1.0	8.0	0.0	3.0	3.0	0.5	0
symbian/configure.py	369.0	4657.0	0.0	3.0	3.0	0.6153846153846154	0
docs/reST/index.rst	264.0	2112.0	0.0	3.0	3.0	0.5	0
lib/_dummybackend.py	1.0	8.0	0.0	3.0	3.0	0.5	0
test/README.TXT	1.0	8.0	0.0	3.0	3.0	0.5	0
examples/data/punch.wav	22.0	242.0	0.0	3.0	3.0	0.5833333333333334	0
test/mask_test.py	486.0	4215.0	0.0	3.0	3.0	0.6923076923076923	0
src/surface_fill.c	2538.0	23109.0	0.0	3.0	3.0	0.6363636363636364	0
src/color.c	1.0	8.0	0.0	3.0	3.0	0.5	0
docs/pygame_small.gif	628.0	5054.0	0.0	3.0	3.0	0.6	0
examples/playmus.py	58.0	144.0	0.0	1.0	1.0	1.0	0
examples/glcube.py	73.0	0.0	0.0	3.0	3.0	0.5	0
src/doc/joystick_doc.h	41.0	330.0	0.0	3.0	3.0	0.5555555555555556	0
test/fixtures/fonts/PyGameMono-8.bdf	578.0	4200.0	0.0	3.0	3.0	0.5	0
docs/reST/ref/transform.rst	789.0	6117.0	0.0	3.0	3.0	0.6428571428571429	0
test/test_utils/test_runner.py	68.0	544.0	0.0	3.0	3.0	0.5	0
docs/reST/themes/classic/theme.conf	1.0	8.0	0.0	3.0	3.0	0.5	0
docs/reST/ext/boilerplate.py	1.0	8.0	0.0	3.0	3.0	0.5	0
src/SDL_gfx/SDL_gfxPrimitives.c	105.0	840.0	0.0	3.0	3.0	0.5	0
docs/logos.html	1136.0	9176.0	0.0	3.0	3.0	0.6363636363636364	0
test/run_tests__tests/failures1/fake_2_test.py	83.0	747.0	0.0	3.0	3.0	0.5555555555555556	0
test/transform_test.py	7.0	56.0	0.0	3.0	3.0	0.5	0
test/util/build_page/libs/build_client/test_fixtures/TESTS_FAILED	262.0	0.0	0.0	3.0	3.0	0.5	0
symbian/app/pygame_reg.rss	990.0	9462.0	0.0	3.0	3.0	0.5555555555555556	0
config_unix.py	401.0	3348.0	0.0	3.0	3.0	0.6363636363636364	0
src/key.c	78.0	624.0	0.0	3.0	3.0	0.5	0
examples/data/brick.png	73.0	586.0	0.0	3.0	3.0	0.5555555555555556	0
Makefile	38.0	370.0	0.0	3.0	3.0	0.5833333333333334	0
test/compat_test.py	40.0	386.0	0.0	3.0	3.0	0.5833333333333334	0
docs/reST/_static/pygame_tiny.png	347.0	2552.0	0.0	3.0	3.0	0.5	0
src/doc/draw_doc.h	81.0	648.0	0.0	3.0	3.0	0.5	0
test/run_tests__tests/failures1/__init__.py	654.0	5648.0	0.0	3.0	3.0	0.56	0
test/test_test_.py	8.0	64.0	0.0	3.0	3.0	0.5	0
configtest/testdir/bin/SDL_image.dll	151.0	1251.0	0.0	3.0	3.0	0.6153846153846154	0
configtest/testdir/lib/libpng12.dll.a	185.0	1482.0	0.0	3.0	3.0	0.5555555555555556	0
test/test_utils/async_sub.py	58.0	498.0	0.0	3.0	3.0	0.5833333333333334	0
configtest/testdir/SDL-1.2/VisualC/SDL/Release/SDL.dll	143.0	1287.0	0.0	3.0	3.0	0.5555555555555556	0
examples/data/yuv_1.pgm	7.0	62.0	0.0	3.0	3.0	0.5454545454545454	0
examples/data/chimp.bmp	644.0	5951.0	0.0	3.0	3.0	0.5555555555555556	0
test/run_tests__tests/exclude/invisible_tag_test.py	173.0	1432.0	0.0	3.0	3.0	0.5714285714285714	0
test/util/build_page/libs/helpers.py	18.0	162.0	0.0	3.0	3.0	0.5555555555555556	0
test/util/build_page/remote_push.bat	564.0	0.0	0.0	3.0	3.0	0.5	0
examples/data/house_lo.wav	63.0	504.0	0.0	3.0	3.0	0.5	0
configtest/testdir/include/SDL/jpeglib.h	418.0	3372.0	0.0	3.0	3.0	0.5555555555555556	0
Setup.in	39.0	378.0	0.0	3.0	3.0	0.5833333333333334	0
appveyor/run_with_compiler.cmd	33.0	95.0	0.0	2.0	2.0	0.625	0
test/sprite_test.py	74.0	444.0	0.0	2.0	2.0	0.6666666666666666	0
test/test_utils/arrinter.py	828.0	7221.0	0.0	3.0	3.0	0.6363636363636364	0
configtest/testdir/bin/jpeg.dll	266.0	1872.0	0.0	3.0	3.0	0.5	0
examples/pixelarray.py	1.0	8.0	0.0	3.0	3.0	0.5	0
